fact_id,date_key,airport_key,region_key,country_key,passenger_key,flight_status_key,flight_record_count,delayed_flag,cancelled_flag,ontime_flag
72819,110,3182,160,2,72819,1,1,0,0,1
72820,293,6305,19,1,72820,1,1,0,0,1
72821,121,7683,314,9,72821,1,1,0,0,1
72822,222,5975,1645,39,72822,3,1,0,1,0
72823,172,1904,44,10,72823,1,1,0,0,1
72824,134,7753,101,1,72824,1,1,0,0,1
72825,275,605,353,5,72825,3,1,0,1,0
72826,235,2830,1055,68,72826,3,1,0,1,0
72827,206,2304,928,26,72827,3,1,0,1,0
72828,38,571,5,1,72828,2,1,1,0,0
72829,89,3086,1,1,72829,3,1,0,1,0
72830,142,3531,17,2,72830,1,1,0,0,1
72831,227,3248,90,5,72831,3,1,0,1,0
72832,17,6611,228,26,72832,2,1,1,0,0
72833,326,2833,1057,60,72833,3,1,0,1,0
72834,270,7401,104,1,72834,3,1,0,1,0
72835,205,4505,34,10,72835,2,1,1,0,0
72836,272,6155,1672,222,72836,2,1,1,0,0
72837,304,5558,102,10,72837,2,1,1,0,0
72838,207,5534,39,1,72838,3,1,0,1,0
72839,101,2941,395,1,72839,3,1,0,1,0
72840,53,4658,1426,104,72840,1,1,0,0,1
72841,185,7341,1735,56,72841,1,1,0,0,1
72842,364,3357,1,1,72842,2,1,1,0,0
72843,150,5828,197,1,72843,1,1,0,0,1
72844,2,5489,139,63,72844,3,1,0,1,0
72845,314,498,190,42,72845,2,1,1,0,0
72846,360,8233,1642,198,72846,3,1,0,1,0
72847,106,5658,1592,26,72847,2,1,1,0,0
72848,29,5011,798,94,72848,2,1,1,0,0
72849,197,499,0,5,72849,3,1,0,1,0
72850,362,8030,66,29,72850,1,1,0,0,1
72851,352,5528,98,23,72851,3,1,0,1,0
72852,119,471,285,1,72852,2,1,1,0,0
72853,31,5509,766,34,72853,3,1,0,1,0
72854,108,8944,521,65,72854,1,1,0,0,1
72855,187,3568,146,1,72855,2,1,1,0,0
72856,94,1894,694,26,72856,1,1,0,0,1
72857,284,6540,1736,110,72857,1,1,0,0,1
72858,83,6055,753,76,72858,2,1,1,0,0
72859,120,5244,673,98,72859,1,1,0,0,1
72860,6,2656,1016,167,72860,1,1,0,0,1
72861,225,73,0,4,72861,1,1,0,0,1
72862,69,4500,0,3,72862,1,1,0,0,1
72863,121,4046,116,1,72863,2,1,1,0,0
72864,54,1677,226,2,72864,2,1,1,0,0
72865,214,6406,0,215,72865,2,1,1,0,0
72866,360,7158,814,76,72866,1,1,0,0,1
72867,17,1892,521,65,72867,2,1,1,0,0
72868,167,3110,489,23,72868,1,1,0,0,1
72869,225,3885,2,2,72869,1,1,0,0,1
72870,85,6578,9,2,72870,3,1,0,1,0
72871,183,5650,38,26,72871,1,1,0,0,1
72872,17,7129,51,1,72872,1,1,0,0,1
72873,170,8112,1965,112,72873,1,1,0,0,1
72874,231,5763,653,56,72874,3,1,0,1,0
72875,342,675,88,23,72875,2,1,1,0,0
72876,176,2075,865,32,72876,3,1,0,1,0
72877,347,350,225,87,72877,1,1,0,0,1
72878,22,8809,298,1,72878,2,1,1,0,0
72879,175,7325,807,25,72879,2,1,1,0,0
72880,23,244,165,75,72880,2,1,1,0,0
72881,236,8140,1230,85,72881,2,1,1,0,0
72882,33,3843,254,1,72882,3,1,0,1,0
72883,73,5179,1516,26,72883,3,1,0,1,0
72884,326,9006,2096,60,72884,2,1,1,0,0
72885,161,4979,769,25,72885,2,1,1,0,0
72886,44,5394,807,25,72886,2,1,1,0,0
72887,8,9012,379,23,72887,1,1,0,0,1
72888,165,4244,232,13,72888,3,1,0,1,0
72889,6,5660,138,2,72889,2,1,1,0,0
72890,349,1993,84,23,72890,2,1,1,0,0
72891,245,3817,162,1,72891,2,1,1,0,0
72892,287,7262,138,2,72892,1,1,0,0,1
72893,222,1982,98,23,72893,2,1,1,0,0
72894,51,6343,1252,45,72894,3,1,0,1,0
72895,258,1119,557,42,72895,2,1,1,0,0
72896,176,7635,333,13,72896,2,1,1,0,0
72897,165,6728,1,1,72897,3,1,0,1,0
72898,206,1036,530,58,72898,3,1,0,1,0
72899,331,1544,0,5,72899,2,1,1,0,0
72900,350,7299,796,79,72900,2,1,1,0,0
72901,178,5254,75,1,72901,2,1,1,0,0
72902,131,1474,497,3,72902,1,1,0,0,1
72903,153,3820,321,13,72903,1,1,0,0,1
72904,224,8674,2040,65,72904,1,1,0,0,1
72905,303,2013,848,170,72905,3,1,0,1,0
72906,194,4147,1330,96,72906,1,1,0,0,1
72907,21,6196,138,2,72907,2,1,1,0,0
72908,241,3014,138,2,72908,3,1,0,1,0
72909,261,5505,88,23,72909,2,1,1,0,0
72910,148,1819,193,23,72910,3,1,0,1,0
72911,39,1223,593,49,72911,1,1,0,0,1
72912,245,6035,30,23,72912,2,1,1,0,0
72913,17,127,98,23,72913,1,1,0,0,1
72914,283,3482,289,52,72914,3,1,0,1,0
72915,349,4079,141,1,72915,2,1,1,0,0
72916,127,1627,235,13,72916,3,1,0,1,0
72917,263,5037,447,43,72917,2,1,1,0,0
72918,170,7846,585,14,72918,3,1,0,1,0
72919,256,6121,1667,16,72919,1,1,0,0,1
72920,183,6255,138,2,72920,1,1,0,0,1
72921,209,8436,75,1,72921,1,1,0,0,1
72922,24,6769,232,13,72922,3,1,0,1,0
72923,103,6218,28,2,72923,2,1,1,0,0
72924,299,1964,832,96,72924,2,1,1,0,0
72925,21,6433,579,42,72925,3,1,0,1,0
72926,29,6238,1183,52,72926,1,1,0,0,1
72927,159,1531,669,8,72927,1,1,0,0,1
72928,312,1177,412,86,72928,1,1,0,0,1
72929,339,2210,143,66,72929,2,1,1,0,0
72930,232,7998,439,1,72930,2,1,1,0,0
72931,194,2906,1076,144,72931,3,1,0,1,0
72932,195,6444,485,3,72932,2,1,1,0,0
72933,102,1967,44,10,72933,1,1,0,0,1
72934,234,5587,1156,104,72934,2,1,1,0,0
72935,283,6004,1349,38,72935,1,1,0,0,1
72936,217,8010,1,1,72936,2,1,1,0,0
72937,34,6865,2,2,72937,3,1,0,1,0
72938,161,8527,138,2,72938,2,1,1,0,0
72939,209,2733,155,23,72939,3,1,0,1,0
72940,320,3260,102,10,72940,2,1,1,0,0
72941,268,6251,77,23,72941,1,1,0,0,1
72942,94,5325,820,38,72942,2,1,1,0,0
72943,77,8243,700,4,72943,3,1,0,1,0
72944,311,8105,1325,67,72944,1,1,0,0,1
72945,186,6054,192,1,72945,2,1,1,0,0
72946,247,1045,88,23,72946,1,1,0,0,1
72947,157,3250,44,10,72947,1,1,0,0,1
72948,191,7596,172,11,72948,2,1,1,0,0
72949,195,5411,1549,102,72949,2,1,1,0,0
72950,285,8459,104,1,72950,3,1,0,1,0
72951,324,1048,81,1,72951,2,1,1,0,0
72952,102,4844,44,10,72952,3,1,0,1,0
72953,118,3177,5,1,72953,2,1,1,0,0
72954,159,8270,32,10,72954,2,1,1,0,0
72955,45,8684,90,5,72955,2,1,1,0,0
72956,284,8082,0,10,72956,2,1,1,0,0
72957,148,3188,1141,110,72957,2,1,1,0,0
72958,359,8749,1471,67,72958,3,1,0,1,0
72959,69,1948,537,15,72959,3,1,0,1,0
72960,277,7771,146,1,72960,2,1,1,0,0
72961,328,2916,138,2,72961,1,1,0,0,1
72962,95,1638,266,11,72962,1,1,0,0,1
72963,74,4614,1414,69,72963,1,1,0,0,1
72964,203,778,104,1,72964,1,1,0,0,1
72965,120,5153,122,1,72965,2,1,1,0,0
72966,359,7911,1938,26,72966,1,1,0,0,1
72967,354,1464,671,94,72967,2,1,1,0,0
72968,5,1965,40,23,72968,2,1,1,0,0
72969,241,1802,571,24,72969,2,1,1,0,0
72970,362,8368,102,10,72970,1,1,0,0,1
72971,271,73,0,4,72971,3,1,0,1,0
72972,194,3904,1283,170,72972,2,1,1,0,0
72973,50,3489,44,10,72973,3,1,0,1,0
72974,154,6300,1702,107,72974,2,1,1,0,0
72975,174,3448,422,6,72975,1,1,0,0,1
72976,131,4512,86,13,72976,3,1,0,1,0
72977,261,7248,1837,114,72977,2,1,1,0,0
72978,112,5748,1602,132,72978,3,1,0,1,0
72979,301,3290,645,32,72979,1,1,0,0,1
72980,285,4092,180,48,72980,1,1,0,0,1
72981,204,160,116,1,72981,2,1,1,0,0
72982,137,1980,104,1,72982,2,1,1,0,0
72983,107,3546,98,23,72983,2,1,1,0,0
72984,110,1563,704,56,72984,1,1,0,0,1
72985,207,2966,19,1,72985,3,1,0,1,0
72986,326,1203,588,161,72986,2,1,1,0,0
72987,219,4769,357,1,72987,1,1,0,0,1
72988,330,6525,243,1,72988,2,1,1,0,0
72989,157,7223,1833,175,72989,2,1,1,0,0
72990,299,3007,102,10,72990,2,1,1,0,0
72991,213,6044,539,28,72991,2,1,1,0,0
72992,226,1844,302,15,72992,2,1,1,0,0
72993,187,4411,113,10,72993,3,1,0,1,0
72994,344,5842,20,14,72994,3,1,0,1,0
72995,201,1929,34,10,72995,3,1,0,1,0
72996,170,3968,518,85,72996,3,1,0,1,0
72997,348,2206,1,1,72997,3,1,0,1,0
72998,338,3269,43,1,72998,2,1,1,0,0
72999,298,1091,550,77,72999,1,1,0,0,1
73000,340,6691,0,4,73000,1,1,0,0,1
73001,255,3953,921,52,73001,1,1,0,0,1
73002,216,7009,1631,68,73002,1,1,0,0,1
73003,208,5820,20,14,73003,1,1,0,0,1
73004,321,6140,138,2,73004,3,1,0,1,0
73005,223,8942,2084,136,73005,2,1,1,0,0
73006,46,8619,32,10,73006,3,1,0,1,0
73007,2,7395,0,40,73007,2,1,1,0,0
73008,329,3694,547,65,73008,3,1,0,1,0
73009,323,6553,44,10,73009,1,1,0,0,1
73010,58,8279,0,23,73010,1,1,0,0,1
73011,245,6001,185,7,73011,1,1,0,0,1
73012,10,4401,439,1,73012,2,1,1,0,0
73013,190,5684,47,28,73013,1,1,0,0,1
73014,124,8300,244,4,73014,2,1,1,0,0
73015,155,6962,12,9,73015,2,1,1,0,0
73016,323,6764,0,138,73016,1,1,0,0,1
73017,207,2233,740,177,73017,1,1,0,0,1
73018,192,7859,32,10,73018,1,1,0,0,1
73019,145,1689,743,36,73019,1,1,0,0,1
73020,184,6299,157,72,73020,3,1,0,1,0
73021,125,2717,863,3,73021,2,1,1,0,0
73022,76,1930,568,13,73022,1,1,0,0,1
73023,157,8853,232,13,73023,3,1,0,1,0
73024,30,8935,2082,69,73024,3,1,0,1,0
73025,204,73,0,4,73025,1,1,0,0,1
73026,177,2133,539,28,73026,2,1,1,0,0
73027,275,8557,81,1,73027,3,1,0,1,0
73028,113,3052,113,10,73028,2,1,1,0,0
73029,190,8055,1961,170,73029,1,1,0,0,1
73030,348,3679,187,13,73030,3,1,0,1,0
73031,241,5425,162,1,73031,2,1,1,0,0
73032,151,7836,688,141,73032,3,1,0,1,0
73033,86,5629,243,1,73033,2,1,1,0,0
73034,36,307,204,45,73034,1,1,0,0,1
73035,147,2997,34,10,73035,3,1,0,1,0
73036,268,1833,88,23,73036,1,1,0,0,1
73037,39,5904,1294,4,73037,3,1,0,1,0
73038,275,2233,740,177,73038,2,1,1,0,0
73039,77,6507,568,13,73039,1,1,0,0,1
73040,222,3222,1149,169,73040,3,1,0,1,0
73041,234,803,177,32,73041,3,1,0,1,0
73042,74,4013,1302,68,73042,3,1,0,1,0
73043,45,5575,703,60,73043,1,1,0,0,1
73044,313,7339,1170,79,73044,3,1,0,1,0
73045,92,908,170,78,73045,3,1,0,1,0
73046,303,4484,44,10,73046,1,1,0,0,1
73047,356,4330,138,2,73047,2,1,1,0,0
73048,77,5498,3,3,73048,2,1,1,0,0
73049,104,976,510,94,73049,3,1,0,1,0
73050,21,7549,102,10,73050,3,1,0,1,0
73051,54,3622,722,65,73051,1,1,0,0,1
73052,198,7481,197,1,73052,3,1,0,1,0
73053,48,751,0,99,73053,2,1,1,0,0
73054,101,6127,1668,75,73054,3,1,0,1,0
73055,151,2498,17,2,73055,1,1,0,0,1
73056,207,2512,0,3,73056,1,1,0,0,1
73057,298,288,191,11,73057,1,1,0,0,1
73058,111,7976,315,55,73058,3,1,0,1,0
73059,143,162,118,11,73059,2,1,1,0,0
73060,338,2516,486,12,73060,1,1,0,0,1
73061,173,6357,89,2,73061,2,1,1,0,0
73062,265,7212,104,1,73062,3,1,0,1,0
73063,347,4452,1384,213,73063,3,1,0,1,0
73064,240,6708,474,56,73064,1,1,0,0,1
73065,126,743,403,91,73065,3,1,0,1,0
73066,78,8792,44,10,73066,3,1,0,1,0
73067,203,7699,158,52,73067,1,1,0,0,1
73068,187,6003,498,70,73068,2,1,1,0,0
73069,109,3999,1300,71,73069,1,1,0,0,1
73070,145,7271,856,67,73070,1,1,0,0,1
73071,160,7743,1874,129,73071,2,1,1,0,0
73072,121,321,212,90,73072,1,1,0,0,1
73073,289,4501,606,25,73073,1,1,0,0,1
73074,227,470,128,2,73074,2,1,1,0,0
73075,332,2481,772,107,73075,2,1,1,0,0
73076,15,5196,30,23,73076,2,1,1,0,0
73077,309,2419,959,13,73077,3,1,0,1,0
73078,200,1667,735,50,73078,1,1,0,0,1
73079,158,1415,20,14,73079,1,1,0,0,1
73080,299,26,23,16,73080,2,1,1,0,0
73081,350,2396,104,1,73081,1,1,0,0,1
73082,117,2916,138,2,73082,2,1,1,0,0
73083,210,3210,1128,42,73083,2,1,1,0,0
73084,233,5876,1625,96,73084,1,1,0,0,1
73085,271,2473,44,10,73085,1,1,0,0,1
73086,73,7285,5,1,73086,3,1,0,1,0
73087,357,158,1,1,73087,1,1,0,0,1
73088,338,5835,767,45,73088,1,1,0,0,1
73089,5,7641,1807,96,73089,1,1,0,0,1
73090,238,539,320,74,73090,2,1,1,0,0
73091,134,4194,855,26,73091,2,1,1,0,0
73092,196,2626,1,1,73092,1,1,0,0,1
73093,79,7731,115,23,73093,1,1,0,0,1
73094,28,4801,109,1,73094,3,1,0,1,0
73095,32,1747,760,107,73095,3,1,0,1,0
73096,41,2303,395,1,73096,3,1,0,1,0
73097,80,3949,64,1,73097,1,1,0,0,1
73098,82,2789,1044,131,73098,3,1,0,1,0
73099,101,6996,162,1,73099,1,1,0,0,1
73100,313,5931,727,143,73100,3,1,0,1,0
73101,34,5120,862,131,73101,2,1,1,0,0
73102,74,4241,197,1,73102,2,1,1,0,0
73103,334,8279,0,23,73103,2,1,1,0,0
73104,198,7814,1923,77,73104,3,1,0,1,0
73105,280,8850,1063,26,73105,2,1,1,0,0
73106,286,240,1,1,73106,1,1,0,0,1
73107,149,9,8,6,73107,1,1,0,0,1
73108,237,3832,0,44,73108,3,1,0,1,0
73109,203,2286,632,55,73109,1,1,0,0,1
73110,107,2873,309,52,73110,1,1,0,0,1
73111,86,463,281,4,73111,1,1,0,0,1
73112,214,4586,113,10,73112,2,1,1,0,0
73113,174,7740,123,4,73113,2,1,1,0,0
73114,332,1081,235,13,73114,1,1,0,0,1
73115,134,4918,604,10,73115,2,1,1,0,0
73116,55,1682,517,71,73116,3,1,0,1,0
73117,131,6079,570,38,73117,1,1,0,0,1
73118,10,6592,1171,28,73118,3,1,0,1,0
73119,282,258,50,1,73119,1,1,0,0,1
73120,161,5649,138,2,73120,2,1,1,0,0
73121,220,5837,1042,8,73121,3,1,0,1,0
73122,196,3185,113,10,73122,2,1,1,0,0
73123,299,6138,1670,39,73123,3,1,0,1,0
73124,22,5268,453,80,73124,3,1,0,1,0
73125,354,1810,785,152,73125,3,1,0,1,0
73126,214,3866,243,1,73126,3,1,0,1,0
73127,343,3992,116,1,73127,1,1,0,0,1
73128,49,1391,65,37,73128,3,1,0,1,0
73129,344,7879,1404,54,73129,1,1,0,0,1
73130,326,6055,753,76,73130,3,1,0,1,0
73131,24,8733,2050,60,73131,2,1,1,0,0
73132,362,6273,1696,30,73132,3,1,0,1,0
73133,336,3860,791,68,73133,2,1,1,0,0
73134,96,3241,341,11,73134,2,1,1,0,0
73135,338,1889,0,1,73135,3,1,0,1,0
73136,218,7610,0,23,73136,1,1,0,0,1
73137,67,2141,43,1,73137,2,1,1,0,0
73138,321,1393,71,1,73138,3,1,0,1,0
73139,121,3294,1164,26,73139,1,1,0,0,1
73140,231,5700,37,1,73140,3,1,0,1,0
73141,157,5497,84,23,73141,1,1,0,0,1
73142,106,3101,31,23,73142,2,1,1,0,0
73143,104,1894,694,26,73143,2,1,1,0,0
73144,135,5940,1639,24,73144,1,1,0,0,1
73145,163,8847,2069,110,73145,1,1,0,0,1
73146,142,11,10,7,73146,3,1,0,1,0
73147,248,7139,89,2,73147,2,1,1,0,0
73148,182,2066,485,3,73148,2,1,1,0,0
73149,74,7324,5,1,73149,1,1,0,0,1
73150,87,5689,0,41,73150,1,1,0,0,1
73151,318,3942,90,5,73151,3,1,0,1,0
73152,308,231,160,2,73152,2,1,1,0,0
73153,264,1812,9,2,73153,2,1,1,0,0
73154,254,526,104,1,73154,2,1,1,0,0
73155,321,2892,37,1,73155,3,1,0,1,0
73156,111,1577,711,59,73156,3,1,0,1,0
73157,318,3655,28,2,73157,2,1,1,0,0
73158,364,1244,600,52,73158,3,1,0,1,0
73159,79,8659,1,1,73159,2,1,1,0,0
73160,111,1291,619,32,73160,1,1,0,0,1
73161,19,73,0,4,73161,1,1,0,0,1
73162,244,3041,113,10,73162,3,1,0,1,0
73163,289,3717,1245,43,73163,2,1,1,0,0
73164,82,6848,1785,22,73164,3,1,0,1,0
73165,346,594,349,64,73165,2,1,1,0,0
73166,326,1676,0,118,73166,3,1,0,1,0
73167,144,5191,1425,152,73167,2,1,1,0,0
73168,217,642,1,1,73168,2,1,1,0,0
73169,242,203,146,1,73169,3,1,0,1,0
73170,364,85,14,1,73170,1,1,0,0,1
73171,212,8680,162,1,73171,3,1,0,1,0
73172,83,348,113,10,73172,3,1,0,1,0
73173,334,4376,311,94,73173,2,1,1,0,0
73174,201,267,178,1,73174,2,1,1,0,0
73175,260,6702,1,1,73175,3,1,0,1,0
73176,45,3092,0,2,73176,1,1,0,0,1
73177,217,151,50,1,73177,1,1,0,0,1
73178,72,4829,520,26,73178,3,1,0,1,0
73179,145,6067,694,26,73179,1,1,0,0,1
73180,248,6352,271,1,73180,1,1,0,0,1
73181,221,8257,1217,32,73181,1,1,0,0,1
73182,200,7694,124,1,73182,2,1,1,0,0
73183,333,5213,1,1,73183,3,1,0,1,0
73184,36,8032,398,9,73184,3,1,0,1,0
73185,333,551,324,76,73185,2,1,1,0,0
73186,359,7311,5,1,73186,3,1,0,1,0
73187,257,7274,245,72,73187,1,1,0,0,1
73188,236,887,35,1,73188,1,1,0,0,1
73189,260,8913,17,2,73189,3,1,0,1,0
73190,142,8534,65,37,73190,2,1,1,0,0
73191,223,1273,612,25,73191,1,1,0,0,1
73192,129,8927,34,10,73192,3,1,0,1,0
73193,28,3375,6,4,73193,2,1,1,0,0
73194,304,3328,430,12,73194,2,1,1,0,0
73195,102,6762,308,1,73195,2,1,1,0,0
73196,277,4003,488,4,73196,2,1,1,0,0
73197,157,8136,546,42,73197,3,1,0,1,0
73198,291,2375,943,102,73198,3,1,0,1,0
73199,253,1510,417,14,73199,1,1,0,0,1
73200,48,6392,32,10,73200,3,1,0,1,0
73201,321,3505,44,10,73201,1,1,0,0,1
73202,235,221,153,26,73202,3,1,0,1,0
73203,232,5846,0,6,73203,2,1,1,0,0
73204,59,7213,64,1,73204,1,1,0,0,1
73205,147,8158,0,25,73205,3,1,0,1,0
73206,183,5836,116,1,73206,1,1,0,0,1
73207,145,4666,102,10,73207,1,1,0,0,1
73208,53,5939,255,28,73208,2,1,1,0,0
73209,362,8602,2028,151,73209,2,1,1,0,0
73210,333,5431,366,1,73210,1,1,0,0,1
73211,363,2991,79,1,73211,3,1,0,1,0
73212,73,114,88,23,73212,2,1,1,0,0
73213,218,7902,1937,111,73213,1,1,0,0,1
73214,16,66,52,23,73214,2,1,1,0,0
73215,19,73,0,4,73215,3,1,0,1,0
73216,263,6973,18,13,73216,3,1,0,1,0
73217,117,2902,17,2,73217,1,1,0,0,1
73218,353,3926,104,1,73218,3,1,0,1,0
73219,194,3785,39,1,73219,1,1,0,0,1
73220,297,3595,91,13,73220,2,1,1,0,0
73221,139,3916,160,2,73221,2,1,1,0,0
73222,259,6324,1704,70,73222,2,1,1,0,0
73223,335,3517,1211,27,73223,3,1,0,1,0
73224,180,7873,28,2,73224,1,1,0,0,1
73225,152,2264,576,2,73225,3,1,0,1,0
73226,276,370,234,94,73226,2,1,1,0,0
73227,364,8829,2063,139,73227,3,1,0,1,0
73228,281,122,94,4,73228,1,1,0,0,1
73229,314,5032,84,23,73229,2,1,1,0,0
73230,43,3745,44,10,73230,1,1,0,0,1
73231,228,4976,104,1,73231,2,1,1,0,0
73232,183,686,197,1,73232,3,1,0,1,0
73233,61,5677,0,15,73233,3,1,0,1,0
73234,343,2604,258,91,73234,3,1,0,1,0
73235,213,3208,394,76,73235,1,1,0,0,1
73236,276,5805,1070,6,73236,2,1,1,0,0
73237,304,5720,688,141,73237,1,1,0,0,1
73238,135,4740,44,10,73238,2,1,1,0,0
73239,150,8969,256,13,73239,2,1,1,0,0
73240,177,73,0,4,73240,2,1,1,0,0
73241,226,2375,943,102,73241,3,1,0,1,0
73242,175,5097,240,76,73242,1,1,0,0,1
73243,269,3642,1234,102,73243,3,1,0,1,0
73244,191,3680,640,94,73244,1,1,0,0,1
73245,94,7992,44,10,73245,2,1,1,0,0
73246,85,667,374,59,73246,3,1,0,1,0
73247,271,2240,44,10,73247,2,1,1,0,0
73248,101,7902,1937,111,73248,1,1,0,0,1
73249,258,73,0,4,73249,2,1,1,0,0
73250,325,1127,0,25,73250,3,1,0,1,0
73251,114,4295,75,1,73251,2,1,1,0,0
73252,110,7411,1864,211,73252,1,1,0,0,1
73253,291,638,367,45,73253,3,1,0,1,0
73254,179,7978,20,14,73254,1,1,0,0,1
73255,3,8296,4,2,73255,3,1,0,1,0
73256,134,4280,1356,6,73256,3,1,0,1,0
73257,81,8085,102,10,73257,1,1,0,0,1
73258,146,8963,1210,95,73258,1,1,0,0,1
73259,340,6682,706,65,73259,3,1,0,1,0
73260,284,3303,64,1,73260,2,1,1,0,0
73261,229,5669,9,2,73261,1,1,0,0,1
73262,60,4168,337,117,73262,3,1,0,1,0
73263,169,1124,28,2,73263,1,1,0,0,1
73264,224,2285,919,149,73264,1,1,0,0,1
73265,68,4629,113,10,73265,3,1,0,1,0
73266,295,6145,88,23,73266,1,1,0,0,1
73267,149,8610,28,2,73267,3,1,0,1,0
73268,94,8024,1956,108,73268,2,1,1,0,0
73269,60,161,117,42,73269,3,1,0,1,0
73270,144,388,244,4,73270,1,1,0,0,1
73271,259,1684,740,177,73271,2,1,1,0,0
73272,247,1453,102,10,73272,1,1,0,0,1
73273,231,6204,40,23,73273,2,1,1,0,0
73274,233,1493,163,73,73274,3,1,0,1,0
73275,317,6978,122,1,73275,2,1,1,0,0
73276,206,7096,113,10,73276,3,1,0,1,0
73277,329,6987,289,52,73277,3,1,0,1,0
73278,59,5638,13,10,73278,2,1,1,0,0
73279,13,5885,65,37,73279,2,1,1,0,0
73280,191,7002,1000,12,73280,3,1,0,1,0
73281,281,4538,1400,173,73281,1,1,0,0,1
73282,219,3243,327,109,73282,3,1,0,1,0
73283,40,5755,51,1,73283,1,1,0,0,1
73284,179,2612,766,34,73284,1,1,0,0,1
73285,356,5862,1620,88,73285,2,1,1,0,0
73286,249,4275,0,1,73286,2,1,1,0,0
73287,53,7195,0,1,73287,1,1,0,0,1
73288,118,1147,567,33,73288,2,1,1,0,0
73289,30,8912,2078,29,73289,2,1,1,0,0
73290,294,5589,1434,15,73290,3,1,0,1,0
73291,28,2146,878,70,73291,3,1,0,1,0
73292,8,4166,1337,26,73292,3,1,0,1,0
73293,97,1416,1,1,73293,1,1,0,0,1
73294,266,2758,174,73,73294,1,1,0,0,1
73295,322,4703,1436,104,73295,1,1,0,0,1
73296,343,4682,90,5,73296,1,1,0,0,1
73297,342,7727,64,1,73297,2,1,1,0,0
73298,285,5323,524,155,73298,1,1,0,0,1
73299,275,3948,1290,137,73299,1,1,0,0,1
73300,112,4626,1294,4,73300,2,1,1,0,0
73301,107,1518,79,1,73301,3,1,0,1,0
73302,355,7657,1897,118,73302,3,1,0,1,0
73303,255,6592,1171,28,73303,3,1,0,1,0
73304,105,181,130,59,73304,2,1,1,0,0
73305,30,5792,1609,128,73305,2,1,1,0,0
73306,265,818,113,10,73306,2,1,1,0,0
73307,247,4361,44,10,73307,2,1,1,0,0
73308,141,369,233,27,73308,2,1,1,0,0
73309,298,6133,51,1,73309,1,1,0,0,1
73310,47,8726,1463,25,73310,3,1,0,1,0
73311,199,1285,160,2,73311,1,1,0,0,1
73312,327,3383,173,3,73312,1,1,0,0,1
73313,324,6034,102,10,73313,2,1,1,0,0
73314,71,9009,145,67,73314,1,1,0,0,1
73315,226,6958,936,128,73315,2,1,1,0,0
73316,137,4134,740,177,73316,2,1,1,0,0
73317,234,695,243,1,73317,2,1,1,0,0
73318,9,2288,189,26,73318,2,1,1,0,0
73319,172,4822,88,23,73319,2,1,1,0,0
73320,13,2781,308,1,73320,3,1,0,1,0
73321,117,1675,104,1,73321,1,1,0,0,1
73322,154,8964,2088,152,73322,3,1,0,1,0
73323,88,8961,975,44,73323,3,1,0,1,0
73324,134,7897,794,102,73324,3,1,0,1,0
73325,328,1383,588,161,73325,1,1,0,0,1
73326,100,6606,256,13,73326,1,1,0,0,1
73327,209,7732,263,75,73327,1,1,0,0,1
73328,41,234,0,5,73328,3,1,0,1,0
73329,24,4647,1302,68,73329,2,1,1,0,0
73330,210,6889,219,18,73330,3,1,0,1,0
73331,221,4268,298,1,73331,3,1,0,1,0
73332,112,5908,395,1,73332,3,1,0,1,0
73333,332,1700,10,7,73333,2,1,1,0,0
73334,247,2723,151,69,73334,2,1,1,0,0
73335,167,889,270,23,73335,1,1,0,0,1
73336,273,6714,225,87,73336,2,1,1,0,0
73337,356,10,9,2,73337,3,1,0,1,0
73338,111,6383,1714,108,73338,1,1,0,0,1
73339,135,90,38,26,73339,3,1,0,1,0
73340,229,4150,720,28,73340,2,1,1,0,0
73341,235,2442,160,2,73341,3,1,0,1,0
73342,69,6737,1767,160,73342,3,1,0,1,0
73343,315,4245,337,117,73343,3,1,0,1,0
73344,102,388,244,4,73344,2,1,1,0,0
73345,57,7236,808,32,73345,3,1,0,1,0
73346,82,7749,116,1,73346,1,1,0,0,1
73347,248,4202,604,10,73347,2,1,1,0,0
73348,184,755,306,1,73348,2,1,1,0,0
73349,259,8360,77,23,73349,3,1,0,1,0
73350,153,3387,512,7,73350,3,1,0,1,0
73351,150,5083,62,35,73351,1,1,0,0,1
73352,107,5677,0,15,73352,1,1,0,0,1
73353,336,4659,732,3,73353,3,1,0,1,0
73354,340,3344,75,1,73354,2,1,1,0,0
73355,10,2290,921,52,73355,3,1,0,1,0
73356,349,8775,38,26,73356,2,1,1,0,0
73357,143,73,0,4,73357,2,1,1,0,0
73358,315,6055,753,76,73358,1,1,0,0,1
73359,165,1814,0,1,73359,3,1,0,1,0
73360,214,145,79,1,73360,3,1,0,1,0
73361,307,3951,164,9,73361,3,1,0,1,0
73362,132,7436,598,67,73362,2,1,1,0,0
73363,273,1825,64,1,73363,1,1,0,0,1
73364,164,6893,81,1,73364,3,1,0,1,0
73365,230,7270,958,88,73365,2,1,1,0,0
73366,288,8464,839,91,73366,3,1,0,1,0
73367,205,160,116,1,73367,3,1,0,1,0
73368,14,3855,351,110,73368,2,1,1,0,0
73369,12,5008,1242,92,73369,3,1,0,1,0
73370,127,6255,138,2,73370,1,1,0,0,1
73371,279,6367,1710,223,73371,3,1,0,1,0
73372,263,437,102,10,73372,2,1,1,0,0
73373,186,3747,1251,146,73373,1,1,0,0,1
73374,361,6677,806,25,73374,3,1,0,1,0
