navaid_id,filename,ident,navaid_name,navaid_type,iso_country,usage_type,power,associated_airport
93507,Seychelles_VOR-DME_SC,SEY,Seychelles,VOR-DME,SC,BOTH,HIGH,FSIA
93508,Sandy_Point_VOR-DME_US,SEY,Sandy Point,VOR-DME,US,BOTH,MEDIUM,
93509,Seychelles_NDB_SC,SEY,Seychelles,NDB,SC,LO,MEDIUM,FSIA
93510,Sofia_NDB_BG,SF,Sofia,NDB,BG,TERMINAL,LOW,LBSF
93511,Sondre_Stromfjord_NDB_GL,SF,Sondre Stromfjord,NDB,GL,BOTH,HIGH,BGSF
93512,Seven_Forks_NDB_KE,SF,Seven Forks,NDB,KE,BOTH,MEDIUM,
93513,Sandefjord_NDB_NO,SF,Sandefjord,NDB,NO,TERMINAL,LOW,
93514,Springfield_NDB_NZ,SF,Springfield,NDB,NZ,BOTH,MEDIUM,NZWR
93515,Cherusti_NDB_RU,SF,Cherusti,NDB,RU,BOTH,HIGH,
93516,Orsk_NDB_RU,SF,Orsk,NDB,RU,TERMINAL,HIGH,UWOR
93517,Simferopol_NDB_UA,SF,Simferopol,NDB,UA,TERMINAL,LOW,
93518,Brijj_NDB_US,SF,Brijj,NDB,US,TERMINAL,LOW,KSFO
93519,Yuson_NDB_US,SF,Yuson,NDB,US,TERMINAL,LOW,
93520,Sanford_NDB_US,SFB,Sanford,NDB,US,TERMINAL,LOW,KSFB
93521,Saint_Flour_Coltines_VOR_FR,SFC,Saint Flour/Coltines,VOR,FR,BOTH,HIGH,LFHQ
93522,Seaford_VOR-DME_GB,SFD,Seaford,VOR-DME,GB,BOTH,HIGH,
93523,San_Fernando_De_Apure_VOR-DME_VE,SFD,San Fernando De Apure,VOR-DME,VE,BOTH,HIGH,SVSR
93524,San_Fernando_De_Apure_NDB_VE,SFD,San Fernando De Apure,NDB,VE,LO,MEDIUM,SVSR
93525,Felts_NDB_US,SFF,Felts,NDB,US,TERMINAL,LOW,KSFF
93526,Sheffield_City_DME_GB,SFH,Sheffield City,DME,GB,TERMINAL,LOW,GB-1219
93527,Safi_NDB_MA,SFI,Safi,NDB,MA,BOTH,HIGH,
93528,Stonyfork_VOR-DME_US,SFK,Stonyfork,VOR-DME,US,BOTH,MEDIUM,
93529,Salt_Flat_VORTAC_US,SFL,Salt Flat,VORTAC,US,LO,MEDIUM,76TE
93530,Stonefield (DECOMMISSIONED)_NDB_AU,SFL,Stonefield (DECOMMISSIONED),NDB,AU,BOTH,HIGH,
93531,San_Francisco_VOR-DME_US,SFO,San Francisco,VOR-DME,US,BOTH,MEDIUM,KSFO
93532,Subic_Bay_NDB_PH,SFS,Subic Bay,NDB,PH,BOTH,MEDIUM,RPLB
93533,Sfax_VOR_TN,SFX,Sfax,VOR,TN,BOTH,HIGH,DTTX
93534,Central_NDB_US,SFZ,Central,NDB,US,TERMINAL,LOW,
93535,Yijun_NDB_CN,SG,Yijun,NDB,CN,BOTH,HIGH,
93536,Stuttgart_NDB_DE,SG,Stuttgart,NDB,DE,TERMINAL,LOW,EDDS
93537,Sangaredi_NDB_GN,SG,Sangaredi,NDB,GN,BOTH,MEDIUM,GUSA
93538,Susilo_NDB_ID,SG,Susilo,NDB,ID,BOTH,MEDIUM,ID-0341
93539,Sinabang_NDB_ID,SG,Sinabang,NDB,ID,BOTH,MEDIUM,WITG
93540,Tanah_Grogot_NDB_ID,SG,Tanah Grogot,NDB,ID,BOTH,MEDIUM,WRLH
93541,Songarh_NDB_IN,SG,Songarh,NDB,IN,BOTH,MEDIUM,
93542,Mirny_NDB_RU,SG,Mirny,NDB,RU,TERMINAL,MEDIUM,UERR
93543,Sg_NDB_TW,SG,Sg,NDB,TW,TERMINAL,LOW,RCSS
93544,Songea_NDB_TZ,SG,Songea,NDB,TZ,BOTH,HIGH,
93545,Depre_NDB_US,SG,Depre,NDB,US,TERMINAL,LOW,KGRB
93546,Coole_NDB_US,SG,Coole,NDB,US,TERMINAL,LOW,KSGF
93547,Doman_NDB_US,SG,Doman,NDB,US,TERMINAL,LOW,
93548,Tansonnhat_NDB_VN,SG,Tansonnhat,NDB,VN,BOTH,MEDIUM,VVTS
93549,San_Jose_NDB_GT,SGA,San Jose,NDB,GT,LO,MEDIUM,MGSJ
93550,Seguela_NDB_CI,SGA,Seguela,NDB,CI,BOTH,MEDIUM,DISG
93551,Gabriel_VOR-DME_BR,SGC,Gabriel,VOR-DME,BR,BOTH,HIGH,SBUA
93552,Gabriel_NDB_BR,SGC,Gabriel,NDB,BR,BOTH,MEDIUM,SBUA
93553,Scaggs_Island_VORTAC_US,SGD,Scaggs Island,VORTAC,US,LO,MEDIUM,
93554,Sheik_Elgunied_VOR-DME_SD,SGD,Sheik Elgunied,VOR-DME,SD,BOTH,HIGH,
93555,Stuttgart_DME_DE,SGD,Stuttgart,DME,DE,BOTH,LOW,EDDS
93556,Saga_VOR-DME_JP,SGE,Saga,VOR-DME,JP,LO,HIGH,RJFS
93557,St_George_NDB_AU,SGE,St George,NDB,AU,BOTH,LOW,YSGE
93558,Springfield_VORTAC_US,SGF,Springfield,VORTAC,US,BOTH,HIGH,
93559,Springfield_VOR-DME_US,SGH,Springfield,VOR-DME,US,LO,LOW,KSGH
93560,St_Augustine_VOR-DME_US,SGJ,St Augustine,VOR-DME,US,LO,LOW,
93561,Santiago_VOR-DME_DO,SGO,Santiago,VOR-DME,DO,LO,MEDIUM,MDST
93562,Sagunto_NDB_ES,SGO,Sagunto,NDB,ES,LO,MEDIUM,LEVC
93563,Sagres_VOR-DME_PT,SGR,Sagres,VOR-DME,PT,BOTH,HIGH,
93564,Porto_Seguro_NDB_BR,SGR,Porto Seguro,NDB,BR,BOTH,MEDIUM,SBPS
93565,Hull_NDB_US,SGR,Hull,NDB,US,TERMINAL,MEDIUM,
93566,Singleton_NDB_AU,SGT,Singleton,NDB,AU,BOTH,HIGH,
93567,Stuttgart_NDB_US,SGT,Stuttgart,NDB,US,TERMINAL,LOW,
93568,Slope_Hill_VOR-DME_NZ,SH,Slope Hill,VOR-DME,NZ,BOTH,HIGH,NZQN
93569,Salekhard_VOR-DME_RU,SH,Salekhard,VOR-DME,RU,BOTH,HIGH,USDD
93570,Simla_NDB_IN,SH,Simla,NDB,IN,BOTH,MEDIUM,VISM
93571,Shobdon_NDB_GB,SH,Shobdon,NDB,GB,TERMINAL,LOW,EGBS
93572,Shyriaieve_NDB_UA,SH,Shyriaieve,NDB,UA,BOTH,HIGH,
93573,Staut_NDB_US,SH,Staut,NDB,US,TERMINAL,LOW,
93574,Crakk_NDB_US,SH,Crakk,NDB,US,LO,MEDIUM,
93575,Sharurah_VORTAC_SA,SHA,Sharurah,VORTAC,SA,BOTH,HIGH,OESH
93576,Hongqiao_VOR-DME_CN,SHA,Hongqiao,VOR-DME,CN,BOTH,HIGH,ZSSS
93577,Shannon_VOR-DME_IE,SHA,Shannon,VOR-DME,IE,BOTH,HIGH,EINN
93578,Shelbyville_VORTAC_US,SHB,Shelbyville,VORTAC,US,LO,MEDIUM,
93579,Scotstown_Head_NDB_GB,SHD,Scotstown Head,NDB,GB,LO,MEDIUM,
93580,Sahand_NDB-DME_IR,SHD,Sahand,NDB-DME,IR,LO,LOW,OITM
93581,Schwabisch_DME_DE,SHD,Schwabisch,DME,DE,TERMINAL,LOW,EDTY
93582,Shishmaref_NDB_US,SHH,Shishmaref,NDB,US,LO,MEDIUM,PASH
93583,Sharjah_VOR-DME_AE,SHJ,Sharjah,VOR-DME,AE,BOTH,HIGH,OMSJ
93584,Shekou_VOR-DME_CN,SHK,Shekou,VOR-DME,CN,BOTH,HIGH,
93585,Shilong_VOR-DME_CN,SHL,Shilong,VOR-DME,CN,BOTH,HIGH,
93586,Sheldon_NDB_US,SHL,Sheldon,NDB,US,TERMINAL,LOW,
93587,Sharm_El_Sheikh_VOR-DME_EG,SHM,Sharm El Sheikh,VOR-DME,EG,BOTH,HIGH,HESH
93588,Sheppard_TACAN_US,SHP,Sheppard,TACAN,US,BOTH,MEDIUM,KSPS
93589,Sheridan_VORTAC_US,SHR,Sheridan,VORTAC,US,LO,MEDIUM,KSHR
93590,Shangrao_VOR-DME_CN,SHR,Shangrao,VOR-DME,CN,BOTH,HIGH,
93591,Shahroud_NDB_IR,SHR,Shahroud,NDB,IR,LO,MEDIUM,OIMJ
93592,Shimofusa_TACAN_JP,SHT,Shimofusa,TACAN,JP,BOTH,LOW,RJTL
93593,Sitia_VOR-DME_GR,SHT,Sitia,VOR-DME,GR,TERMINAL,HIGH,LGST
93594,Shepparton_NDB_AU,SHT,Shepparton,NDB,AU,BOTH,LOW,YSHT
93595,Schupberg_NDB_CH,SHU,Schupberg,NDB,CH,BOTH,LOW,LSZB
93596,Shuyuan_VOR-DME_CN,SHY,Shuyuan,VOR-DME,CN,BOTH,HIGH,ZSPD
93597,Sunshine_VOR-DME_US,SHY,Sunshine,VOR-DME,US,TERMINAL,MEDIUM,
93598,Shengzhou_VOR-DME_CN,SHZ,Shengzhou,VOR-DME,CN,BOTH,HIGH,
93599,Salzburg_NDB_AT,SI,Salzburg,NDB,AT,TERMINAL,LOW,LOWS
93600,Shaikh_Isa_NDB_BH,SI,Shaikh Isa,NDB,BH,BOTH,LOW,OBBS
93601,Simiutaq_NDB_GL,SI,Simiutaq,NDB,GL,BOTH,MEDIUM,
93602,Siguiri_NDB_GN,SI,Siguiri,NDB,GN,BOTH,MEDIUM,GUSI
93603,Sarmi_NDB_ID,SI,Sarmi,NDB,ID,BOTH,MEDIUM,WAJI
93604,Ust_Kamenogorsk_NDB_KZ,SI,Ust Kamenogorsk,NDB,KZ,BOTH,MEDIUM,UASK
93605,Lusikisi_NDB_ZA,SI,Lusikisi,NDB,ZA,BOTH,MEDIUM,
93606,Harare_NDB_ZW,SI,Harare,NDB,ZW,TERMINAL,LOW,FVHA
93607,Shaikh_Isa_VORTAC_BH,SIA,Shaikh Isa,VORTAC,BH,BOTH,HIGH,OBBS
93608,Xianyang_VOR-DME_CN,SIA,Xianyang,VOR-DME,CN,BOTH,HIGH,ZLXY
93609,Sangster_VOR-DME_JM,SIA,Sangster,VOR-DME,JM,BOTH,HIGH,MKJS
93610,Sibiu_NDB_RO,SIB,Sibiu,NDB,RO,BOTH,HIGH,LRSB
93611,Sea_Isle_VORTAC_US,SIE,Sea Isle,VORTAC,US,BOTH,HIGH,KWWD
93612,Siena_VOR-DME_IT,SIE,Siena,VOR-DME,IT,BOTH,HIGH,LIQS
93613,Shigi_VOR-DME_JP,SIE,Shigi,VOR-DME,JP,BOTH,LOW,RJBB
93614,Siedlce_VOR-DME_PL,SIE,Siedlce,VOR-DME,PL,BOTH,HIGH,
93615,Somosierra_VOR-DME_ES,SIE,Somosierra,VOR-DME,ES,BOTH,HIGH,
93616,Slammer_NDB_US,SIF,Slammer,NDB,US,TERMINAL,LOW,
93617,Sigonella_TACAN_IT,SIG,Sigonella,TACAN,IT,BOTH,HIGH,LICZ
93618,Sigdal_VOR-DME_NO,SIG,Sigdal,VOR-DME,NO,RNAV,HIGH,
93619,Sigonella_NDB_IT,SIG,Sigonella,NDB,IT,TERMINAL,LOW,LICZ
93620,Sikeston_NDB_US,SIK,Sikeston,NDB,US,LO,LOW,
93621,Siegerland_NDB_DE,SIL,Siegerland,NDB,DE,TERMINAL,LOW,EDGS
93622,Simara_NDB_NP,SIM,Simara,NDB,NP,BOTH,LOW,VNSI
93623,Sinko_VOR-DME_MK,SIN,Sinko,VOR-DME,MK,BOTH,HIGH,LWSK
93624,Sinop_VOR-DME_TR,SIN,Sinop,VOR-DME,TR,BOTH,HIGH,LTCM
93625,Sinop_NDB_TR,SIN,Sinop,NDB,TR,TERMINAL,LOW,LTCM
93626,Sion_VOR-DME_CH,SIO,Sion,VOR-DME,CH,BOTH,LOW,LSGS
93627,Sirri_Island_VOR-DME_IR,SIR,Sirri Island,VOR-DME,IR,BOTH,HIGH,OIBS
93628,Siem_Reap_NDB_KH,SIR,Siem Reap,NDB,KH,BOTH,MEDIUM,KH-0003
93629,Sirri_Island_NDB_IR,SIR,Sirri Island,NDB,IR,TERMINAL,HIGH,OIBS
93630,Sinclair_NDB_US,SIR,Sinclair,NDB,US,TERMINAL,MEDIUM,
93631,San_Isidro_VOR_DO,SIS,San Isidro,VOR,DO,LO,MEDIUM,MDSI
93632,Resistencia_VOR-DME_AR,SIS,Resistencia,VOR-DME,AR,BOTH,HIGH,SARE
93633,Resistancia_NDB_AR,SIS,Resistancia,NDB,AR,LO,MEDIUM,
93634,Puerto_Asis_NDB_CO,SIS,Puerto Asis,NDB,CO,LO,MEDIUM,SKAS
93635,Sitia_VOR-DME_GR,SIT,Sitia,VOR-DME,GR,BOTH,HIGH,LGST
93636,Sitka_NDB_US,SIT,Sitka,NDB,US,BOTH,MEDIUM,PASI
93637,Sivas_VOR-DME_TR,SIV,Sivas,VOR-DME,TR,BOTH,HIGH,LTAR
93638,Sivas_NDB_TR,SIV,Sivas,NDB,TR,BOTH,HIGH,LTAR
93639,Sullivan_NDB_US,SIV,Sullivan,NDB,US,TERMINAL,LOW,
93640,Pinang_Sore_VOR-DME_ID,SIX,Pinang Sore,VOR-DME,ID,BOTH,HIGH,WIMS
93641,Sinjon_VOR-DME_SG,SJ,Sinjon,VOR-DME,SG,BOTH,HIGH,WSAP
93642,Saint_John_NDB_CA,SJ,Saint John,NDB,CA,BOTH,MEDIUM,CYSJ
93643,Patty_NDB_PR,SJ,Patty,NDB,PR,LO,LOW,TJSJ
93644,Woole_NDB_US,SJ,Woole,NDB,US,LO,MEDIUM,KSJT
93645,Senja_NDB_NO,SJA,Senja,NDB,NO,RNAV,MEDIUM,ENDU
93647,San_Jose_VOR-DME_US,SJC,San Jose,VOR-DME,US,LO,MEDIUM,KSJC
93649,Cabos_VOR-DME_MX,SJD,Cabos,VOR-DME,MX,BOTH,HIGH,MMSD
93650,San_Jose_Del_Guaviare_VOR-DME_CO,SJE,San Jose Del Guaviare,VOR-DME,CO,BOTH,HIGH,SKSJ
93651,Shimojishima_VOR-DME_JP,SJE,Shimojishima,VOR-DME,JP,BOTH,HIGH,RORS
93652,Semmes_VORTAC_US,SJI,Semmes,VORTAC,US,BOTH,HIGH,KMOB
93653,San_Juan_De_Manapiare_NDB_VE,SJM,San Juan De Manapiare,NDB,VE,LO,MEDIUM,
93654,San_Juan_VOR_PE,SJN,San Juan,VOR,PE,BOTH,HIGH,SPJN
93655,St_Johns_VORTAC_US,SJN,St Johns,VORTAC,US,BOTH,HIGH,
93656,San_Jose_VOR-DME_GT,SJO,San Jose,VOR-DME,GT,BOTH,HIGH,MGSJ
93657,San_Angelo_VORTAC_US,SJT,San Angelo,VORTAC,US,BOTH,HIGH,KSJT
93658,San_Juan_VORTAC_PR,SJU,San Juan,VORTAC,PR,LO,HIGH,TJSJ
93659,San_Julian_VOR-DME_AR,SJU,San Julian,VOR-DME,AR,BOTH,HIGH,SAWJ
93660,San_Javier_NDB_BO,SJV,San Javier,NDB,BO,LO,MEDIUM,SLJV
93661,Zhengding_VOR-DME_CN,SJW,Zhengding,VOR-DME,CN,BOTH,HIGH,ZBSJ
93662,St_James_NDB_US,SJX,St James,NDB,US,LO,MEDIUM,
93663,San_Jacinto_NDB_US,SJY,San Jacinto,NDB,US,LO,LOW,
93664,Sierra-Kilo_NDB_FI,SK,Sierra-Kilo,NDB,FI,LO,LOW,
93665,Leipzig_NDB_DE,SK,Leipzig,NDB,DE,TERMINAL,LOW,EDDP
93666,S.kKaljevec_NDB_HR,SK,S.kKaljevec,NDB,HR,UNKNOWN,UNKNOWN,LDZA
93667,Pinang_Sore_NDB_ID,SK,Pinang Sore,NDB,ID,BOTH,MEDIUM,WIMS
93668,Shinoda_NDB_JP,SK,Shinoda,NDB,JP,BOTH,MEDIUM,RJOY
93669,Sokcho_NDB_KR,SK,Sokcho,NDB,KR,BOTH,MEDIUM,KR-1080
93670,Uralsk_NDB_KZ,SK,Uralsk,NDB,KZ,BOTH,MEDIUM,UARR
93671,Sukkur_NDB_PK,SK,Sukkur,NDB,PK,BOTH,MEDIUM,OPSK
93672,Songkhla_NDB_TH,SK,Songkhla,NDB,TH,BOTH,HIGH,VTSH
93673,Sokode_NDB_TG,SK,Sokode,NDB,TG,BOTH,LOW,DXSK
93674,Sk_NDB_TW,SK,Sk,NDB,TW,TERMINAL,LOW,RCKH
93675,Fairchild_TACAN_US,SKA,Fairchild,TACAN,US,BOTH,MEDIUM,KSKA
93676,Sakaras_VOR-DME_IN,SKA,Sakaras,VOR-DME,IN,BOTH,HIGH,
93677,Skelleftea_VOR-DME_SE,SKA,Skelleftea,VOR-DME,SE,BOTH,HIGH,ESNS
93678,Scotland_NDB_US,SKB,Scotland,NDB,US,LO,LOW,
93679,Bradshaw_NDB-DME_KN,SKB,Bradshaw,NDB-DME,KN,BOTH,MEDIUM,TKPK
93680,Skiathos_NDB_GR,SKC,Skiathos,NDB,GR,TERMINAL,LOW,LGSK
93681,Shahre_Kord_VOR-DME_IR,SKD,Shahre Kord,VOR-DME,IR,BOTH,HIGH,OIFS
93682,Shahre_Kord_NDB_IR,SKD,Shahre Kord,NDB,IR,BOTH,LOW,OIFS
93683,Skaudvile_NDB_LT,SKD,Skaudvile,NDB,LT,TERMINAL,LOW,
93684,Scott_TACAN_US,SKE,Scott,TACAN,US,BOTH,LOW,KBLV
93685,Shinoda_VOR-DME_JP,SKE,Shinoda,VOR-DME,JP,BOTH,HIGH,RJBB
93686,Skagen_VOR-DME_NO,SKG,Skagen,VOR-DME,NO,RNAV,HIGH,ENSK
93687,Kedougou_NDB_SN,SKG,Kedougou,NDB,SN,BOTH,LOW,GOTK
93688,Sharm_El_Sheikh_NDB_EG,SKH,Sharm El Sheikh,NDB,EG,TERMINAL,LOW,HESH
93689,Skien_VOR-DME_NO,SKI,Skien,VOR-DME,NO,RNAV,HIGH,ENSN
93690,Sac_City_NDB_US,SKI,Sac City,NDB,US,LO,LOW,
93691,Skopje_VOR-DME_MK,SKJ,Skopje,VOR-DME,MK,BOTH,HIGH,LWSK
93692,Kaolack_NDB_SN,SKK,Kaolack,NDB,SN,BOTH,MEDIUM,GOOK
93693,Skopelos_TACAN_GR,SKL,Skopelos,TACAN,GR,BOTH,HIGH,
93694,Songkhla_VOR-DME_TH,SKL,Songkhla,VOR-DME,TH,BOTH,HIGH,VTSH
93695,Sakon_Nakhon_VOR-DME_TH,SKN,Sakon Nakhon,VOR-DME,TH,BOTH,HIGH,VTUI
93696,Cap_Skiring_NDB_SN,SKN,Cap Skiring,NDB,SN,BOTH,LOW,GOGS
93697,Hurricane_NDB_US,SKN,Hurricane,NDB,US,TERMINAL,LOW,
93698,Sikasso_VOR-DME_ML,SKO,Sikasso,VOR-DME,ML,BOTH,HIGH,GATB
93699,Skopelos_VOR-DME_GR,SKP,Skopelos,VOR-DME,GR,BOTH,HIGH,
93700,Skrydstrup_VORTAC_DK,SKR,Skrydstrup,VORTAC,DK,BOTH,HIGH,EKSP
93701,Shaker_Hill_NDB_US,SKR,Shaker Hill,NDB,US,LO,LOW,KBED
93702,Skiros_VOR-DME_GR,SKS,Skiros,VOR-DME,GR,BOTH,HIGH,LGSY
93703,Surkhet_NDB_NP,SKT,Surkhet,NDB,NP,BOTH,LOW,VNSK
93704,Ski_NDB_US,SKX,Ski,NDB,US,TERMINAL,LOW,
93705,Skyros_TACAN_GR,SKY,Skyros,TACAN,GR,BOTH,HIGH,LGSY
93706,Sandusky_VOR-DME_US,SKY,Sandusky,VOR-DME,US,LO,MEDIUM,US-11548
93707,Maguohe_NDB_CN,SL,Maguohe,NDB,CN,BOTH,MEDIUM,
93708,Svinafell_NDB_IS,SL,Svinafell,NDB,IS,TERMINAL,LOW,BIHN
93709,Selayar_NDB_ID,SL,Selayar,NDB,ID,BOTH,MEDIUM,
93710,Bydgoszcz_NDB_PL,SL,Bydgoszcz,NDB,PL,BOTH,HIGH,EPBY
93711,Khomutovo_NDB_RU,SL,Khomutovo,NDB,RU,BOTH,HIGH,UHSS
93712,Sukhodol_NDB_RU,SL,Sukhodol,NDB,RU,BOTH,HIGH,
93713,Solodniki_NDB_RU,SL,Solodniki,NDB,RU,BOTH,HIGH,
93714,Freetown_Lungi_NDB_SL,SL,Freetown Lungi,NDB,SL,BOTH,MEDIUM,GFLL
93716,Flory_NDB_US,SL,Flory,NDB,US,TERMINAL,LOW,KSLN
93717,Turno_NDB_US,SL,Turno,NDB,US,LO,MEDIUM,KSLE
93718,Briel_NDB_US,SL,Briel,NDB,US,TERMINAL,LOW,KSLK
93719,Solera_NDB_ZW,SL,Solera,NDB,ZW,BOTH,LOW,
93720,Solberg_NDB_NO,SLB,Solberg,NDB,NO,BOTH,LOW,ENGM
93721,Storm_Lake_NDB_US,SLB,Storm Lake,NDB,US,LO,LOW,
93722,Sliac_VOR-DME_SK,SLC,Sliac,VOR-DME,SK,BOTH,HIGH,LZSL
93723,Siegerland_DME_DE,SLD,Siegerland,DME,DE,TERMINAL,LOW,EDGS
93724,Sligo_NDB-DME_IE,SLG,Sligo,NDB-DME,IE,TERMINAL,LOW,EISG
93725,Seal_Beach_VORTAC_US,SLI,Seal Beach,VORTAC,US,BOTH,MEDIUM,KSLI
93726,Sao_Luis_VOR-DME_BR,SLI,Sao Luis,VOR-DME,BR,BOTH,HIGH,SBSL
93727,Sao_Luis_NDB_BR,SLI,Sao Luis,NDB,BR,BOTH,MEDIUM,SBSL
93728,San_Luis_NDB_CO,SLI,San Luis,NDB,CO,LO,MEDIUM,SKIP
93729,Saranac_Lake_VOR-DME_US,SLK,Saranac Lake,VOR-DME,US,LO,MEDIUM,KSLK
93730,Salalah_VOR-DME_OM,SLL,Salalah,VOR-DME,OM,BOTH,HIGH,OOSA
93731,Sabadell_VOR-DME_ES,SLL,Sabadell,VOR-DME,ES,BOTH,HIGH,LEBL
93732,Lucia_VOR-DME_MX,SLM,Lucia,VOR-DME,MX,BOTH,HIGH,
93733,Salina_VORTAC_US,SLN,Salina,VORTAC,US,BOTH,HIGH,KSLN
93734,Schonefeld_NDB_DE,SLN,Schonefeld,NDB,DE,LO,LOW,DE-0440
93735,Solo_VOR-DME_ID,SLO,Solo,VOR-DME,ID,BOTH,HIGH,WARQ
93736,Saint_Louis_NDB_SN,SLO,Saint Louis,NDB,SN,BOTH,LOW,GOSS
93737,Salem_NDB_US,SLO,Salem,NDB,US,LO,LOW,
93738,Potosi_VOR-DME_MX,SLP,Potosi,VOR-DME,MX,BOTH,HIGH,MMSP
93739,Sleap_NDB_GB,SLP,Sleap,NDB,GB,LO,LOW,
93740,First_River_NDB_US,SLP,First River,NDB,US,TERMINAL,LOW,
93741,Sulphur_Springs_VOR-DME_US,SLR,Sulphur Springs,VOR-DME,US,LO,MEDIUM,TX19
93742,Salinas_VOR-DME_PE,SLS,Salinas,VOR-DME,PE,BOTH,HIGH,
93743,Shellys_NDB_AU,SLS,Shellys,NDB,AU,BOTH,HIGH,
93744,Salinas_NDB_EC,SLS,Salinas,NDB,EC,LO,HIGH,SESA
93745,Slate_Run_VORTAC_US,SLT,Slate Run,VORTAC,US,BOTH,HIGH,
93746,Sylt_NDB_DE,SLT,Sylt,NDB,DE,BOTH,LOW,EDXW
93747,Lulea_VOR-DME_SE,SLU,Lulea,VOR-DME,SE,BOTH,HIGH,ESPA
93748,Vigie_NDB_LC,SLU,Vigie,NDB,LC,LO,MEDIUM,TLPC
93715,Soloviivka_VOR-DME_UA,SLV,Soloviivka,VOR-DME,UA,BOTH,HIGH,
93749,Sutherland_VOR_ZA,SLV,Sutherland,VOR,ZA,BOTH,HIGH,FASL
93750,Spa_NDB_BE,SLV,Spa,NDB,BE,BOTH,LOW,
93751,Saltillo_VOR-DME_MX,SLW,Saltillo,VOR-DME,MX,BOTH,HIGH,MMIO
93752,Smithville_NDB_US,SLW,Smithville,NDB,US,TERMINAL,LOW,
93753,Seeley_NDB_US,SLY,Seeley,NDB,US,TERMINAL,LOW,
93754,Sao_Marcos_NDB_BR,SM,Sao Marcos,NDB,BR,BOTH,MEDIUM,
93755,Fort_Smith_NDB_CA,SM,Fort Smith,NDB,CA,BOTH,MEDIUM,CYSM
93756,Sisimiut_NDB_GL,SM,Sisimiut,NDB,GL,LO,LOW,BGSS
93757,Saumlaki_NDB_ID,SM,Saumlaki,NDB,ID,BOTH,MEDIUM,WAPI
93758,Monrovia_Spriggs_Payne_NDB_LR,SM,Monrovia Spriggs Payne,NDB,LR,BOTH,LOW,GLMR
93759,Sainte_Marie_NDB_MG,SM,Sainte Marie,NDB,MG,BOTH,LOW,FMMS
93760,Kuala_Lumpur_NDB_MY,SM,Kuala Lumpur,NDB,MY,TERMINAL,MEDIUM,WMSA
93761,Fossmo_NDB_NO,SM,Fossmo,NDB,NO,TERMINAL,MEDIUM,ENDU
93762,Makhachkala_NDB_RU,SM,Makhachkala,NDB,RU,BOTH,HIGH,URML
93763,Smolenskaya_NDB_RU,SM,Smolenskaya,NDB,RU,BOTH,HIGH,
93764,Samui_NDB_TH,SM,Samui,NDB,TH,BOTH,MEDIUM,VTSM
93765,St_Mawgan_NDB_GB,SM,St Mawgan,NDB,GB,LO,LOW,EGHQ
93766,Semenivka_NDB_UA,SM,Semenivka,NDB,UA,BOTH,HIGH,
93767,Metre_NDB_US,SM,Metre,NDB,US,TERMINAL,LOW,KSMF
93768,Santa_Maria_VOR-DME_BR,SMA,Santa Maria,VOR-DME,BR,BOTH,HIGH,SBSM
93769,Santa_Maria_NDB_BR,SMA,Santa Maria,NDB,BR,BOTH,MEDIUM,SBSM
93770,Santa_Maria_NDB_PT,SMA,Santa Maria,NDB,PT,TERMINAL,HIGH,LPAZ
93771,Saint_Marys_NDB_US,SMA,Saint Marys,NDB,US,BOTH,MEDIUM,PASM
93772,Olbia_Costa_Smeralda_VOR-DME_IT,SME,Olbia Costa Smeralda,VOR-DME,IT,RNAV,HIGH,LIEO
93773,Sarmellek_NDB_HU,SME,Sarmellek,NDB,HU,LO,MEDIUM,LHSM
93774,Olbia_Costa_Smeralda_NDB_IT,SME,Olbia Costa Smeralda,NDB,IT,LO,LOW,LIEO
93775,Simferopol_VOR-DME_UA,SMF,Simferopol,VOR-DME,UA,BOTH,HIGH,UKFF
93776,Sheffield_City_NDB_GB,SMF,Sheffield City,NDB,GB,TERMINAL,LOW,GB-1219
93777,St_Mawgan_TACAN_GB,SMG,St Mawgan,TACAN,GB,BOTH,HIGH,EGHQ
93778,Ulundi_NDB_ZA,SMH,Ulundi,NDB,ZA,BOTH,MEDIUM,FAUL
93779,Mitrovica_VOR-DME_RS,SMI,Mitrovica,VOR-DME,RS,RNAV,HIGH,
93780,Smithton_NDB_AU,SMI,Smithton,NDB,AU,BOTH,MEDIUM,YSMI
93781,Simenti_NDB_SN,SMI,Simenti,NDB,SN,BOTH,MEDIUM,GOTS
93782,Shymkent_VOR-DME_KZ,SMK,Shymkent,VOR-DME,KZ,BOTH,HIGH,
93783,Abu_Simbel_VOR-DME_EG,SML,Abu Simbel,VOR-DME,EG,BOTH,HIGH,HEBL
93784,Sidi_Slimane_VOR-DME_MA,SMN,Sidi Slimane,VOR-DME,MA,BOTH,HIGH,GMSL
93785,Mateo_VOR-DME_MX,SMO,Mateo,VOR-DME,MX,TERMINAL,HIGH,
93786,Santa_Monica_VOR-DME_US,SMO,Santa Monica,VOR-DME,US,LO,MEDIUM,
93787,Samos_NDB_GR,SMO,Samos,NDB,GR,BOTH,MEDIUM,LGSM
93788,Simara_VOR-DME_NP,SMR,Simara,VOR-DME,NP,BOTH,HIGH,VNSI
93789,Houari_Boumediene_NDB_DZ,SMR,Houari Boumediene,NDB,DZ,BOTH,HIGH,DAAG
93790,Cerrito_NDB_BR,SMR,Cerrito,NDB,BR,LO,MEDIUM,SBSM
